feature_idx,selection_count
0,111
1,151
2,136
3,107
4,78
5,123
6,102
7,125
8,138
9,124
10,77
11,140
12,289
13,97
14,71
15,105
16,114
17,164
18,185
19,166
20,210
21,104
22,128
23,138
24,102
25,104
26,96
27,116
28,67
29,87
30,146
31,102
32,108
33,178
34,173
35,89
36,107
37,157
38,232
39,143
40,96
41,185
42,325
43,141
44,183
45,76
46,173
47,123
48,189
49,115
50,76
51,125
52,85
53,126
54,122
55,123
56,102
57,129
58,104
59,165
60,97
61,78
62,91
63,111
64,185
65,235
66,230
67,204
68,107
69,136
70,116
71,134
72,103
73,176
74,123
75,149
76,226
77,64
78,109
79,169
80,155
81,109
82,91
83,163
84,78
85,128
86,89
87,294
88,210
89,86
90,86
91,85
92,169
93,104
94,141
95,257
96,114
97,121
98,148
99,125
100,85
101,127
102,130
103,256
104,123
105,60
106,173
107,82
108,180
109,140
110,142
111,67
112,108
113,185
114,147
115,125
116,131
117,122
118,195
119,271
120,83
121,184
122,252
123,62
124,84
125,80
126,96
127,198
128,63
129,103
130,90
131,115
132,78
133,74
134,101
135,141
136,90
137,97
138,200
139,128
140,137
141,168
142,114
143,111
144,121
145,83
146,105
147,181
148,105
149,150
150,139
151,198
152,118
153,136
154,200
155,88
156,99
157,116
158,297
159,159
160,165
161,153
162,114
163,93
164,118
165,95
166,85
167,268
168,189
169,103
170,58
171,103
172,198
173,85
174,127
175,127
176,136
177,122
178,203
179,130
180,288
181,197
182,62
183,133
184,86
185,125
186,141
187,94
188,161
189,199
190,62
191,85
192,80
193,122
194,79
195,94
196,114
197,79
198,167
199,160
200,187
201,76
202,167
203,77
204,69
205,133
206,128
207,136
208,71
209,107
210,144
211,229
212,141
213,87
214,122
215,89
216,143
217,168
218,120
219,182
220,42
221,150
222,157
223,65
224,174
225,102
226,91
227,117
228,109
229,82
230,136
231,72
232,165
233,141
234,170
235,147
236,182
237,81
238,95
239,275
240,252
241,81
242,126
243,104
244,162
245,99
246,61
247,97
248,114
249,112
250,114
251,93
252,177
253,166
254,211
255,152
256,143
257,307
258,186
259,71
260,172
261,156
262,125
263,122
264,129
265,141
266,199
267,95
268,56
269,111
270,73
271,109
272,153
273,111
274,92
275,120
276,239
277,113
278,79
279,201
280,96
281,117
282,212
283,86
284,60
285,221
286,94
287,207
288,102
289,166
290,195
291,228
292,85
293,84
294,111
295,96
296,61
297,126
298,73
299,103
300,66
301,88
302,124
303,76
304,92
305,108
306,261
307,112
308,138
309,104
310,77
311,87
312,197
313,115
314,150
315,139
316,98
317,128
318,185
319,111
320,101
321,135
322,117
323,124
324,136
325,109
326,175
327,159
328,252
329,109
330,211
331,233
332,132
333,137
334,66
335,126
336,146
337,86
338,138
339,86
340,105
341,221
342,184
343,113
344,122
345,235
346,117
347,218
348,219
349,86
350,110
351,213
352,103
353,148
354,146
355,81
356,164
357,218
358,91
359,133
360,163
361,228
362,86
363,174
364,62
365,125
366,226
367,146
368,89
369,100
370,151
371,219
372,124
373,224
374,276
375,164
376,113
377,77
378,114
379,74
380,184
381,159
382,100
383,113
384,264
385,123
386,179
387,126
388,273
389,212
390,89
391,111
392,247
393,112
394,95
395,98
396,240
397,162
398,154
399,164
400,288
401,83
402,96
403,127
404,111
405,145
406,87
407,156
408,130
409,57
410,78
411,125
412,119
413,52
414,110
415,127
416,143
417,211
418,148
419,114
420,110
421,93
422,147
423,96
424,157
425,277
426,130
427,153
428,76
429,45
430,164
431,158
432,201
433,73
434,87
435,63
436,112
437,109
438,100
439,134
440,170
441,63
442,124
443,120
444,128
445,140
446,123
447,94
448,168
449,114
450,94
451,140
452,97
453,103
454,99
455,114
456,241
457,121
458,203
459,202
460,114
461,157
462,161
463,196
464,173
465,260
466,142
467,138
468,117
469,105
470,196
471,103
472,107
473,216
474,93
475,157
476,133
477,120
478,111
479,82
480,105
481,129
482,106
483,105
484,162
485,137
486,108
487,97
488,180
489,150
490,114
491,217
492,81
493,81
494,145
495,104
496,75
497,96
498,102
499,155
500,165
501,154
502,203
503,98
504,158
505,257
506,146
507,108
508,73
509,67
510,66
511,82
512,149
513,178
514,70
515,149
516,69
517,189
518,119
519,136
520,128
521,120
522,98
523,98
524,111
525,95
526,168
527,73
528,110
529,78
530,96
531,81
532,100
533,163
534,143
535,123
536,107
537,92
538,64
539,118
540,122
541,137
542,90
543,139
544,251
545,45
546,138
547,76
548,93
549,127
550,150
551,72
552,133
553,186
554,161
555,123
556,145
557,278
558,121
559,123
560,92
561,136
562,179
563,97
564,310
565,72
566,115
567,108
568,152
569,99
570,140
571,87
572,97
573,147
574,163
575,70
576,72
577,101
578,96
579,108
580,311
581,161
582,61
583,78
584,165
585,153
586,66
587,100
588,180
589,56
590,122
591,65
592,213
593,151
594,104
595,101
596,201
597,108
598,83
599,122
600,71
601,192
602,105
603,258
604,115
605,146
606,263
607,84
608,193
609,99
610,82
611,257
612,223
613,74
614,130
615,81
616,57
617,295
618,183
619,114
620,123
621,103
622,86
623,91
624,85
625,100
626,111
627,111
628,106
629,217
630,139
631,108
632,154
633,167
634,174
635,239
636,67
637,107
638,256
639,98
640,199
641,120
642,99
643,78
644,173
645,91
646,110
647,162
648,60
649,96
650,150
651,160
652,120
653,89
654,80
655,265
656,216
657,102
658,152
659,82
660,162
661,93
662,131
663,100
664,89
665,104
666,180
667,166
668,94
669,172
670,83
671,156
672,68
673,180
674,164
675,125
676,144
677,114
678,134
679,126
680,112
681,184
682,92
683,76
684,201
685,73
686,91
687,76
688,111
689,107
690,110
691,143
692,102
693,108
694,73
695,119
696,128
697,79
698,97
699,77
700,40
701,228
702,171
703,115
704,150
705,105
706,98
707,170
708,109
709,215
710,152
711,164
712,229
713,110
714,97
715,107
716,145
717,112
718,124
719,154
720,76
721,71
722,203
723,222
724,149
725,178
726,86
727,165
728,91
729,147
730,120
731,93
732,77
733,65
734,163
735,133
736,94
737,133
738,83
739,122
740,242
741,109
742,69
743,124
744,90
745,192
746,102
747,220
748,137
749,62
750,114
751,119
752,158
753,51
754,97
755,179
756,134
757,125
758,179
759,120
760,158
761,78
762,173
763,173
764,107
765,113
766,291
767,186
768,73
769,143
770,164
771,186
772,186
773,175
774,153
775,131
776,120
777,210
778,245
779,120
780,85
781,75
782,113
783,137
784,246
785,101
786,134
787,171
788,187
789,212
790,140
791,153
792,122
793,158
794,102
795,115
796,201
797,159
798,73
799,109
800,167
801,124
802,98
803,107
804,135
805,207
806,77
807,150
808,115
809,115
810,141
811,137
812,246
813,125
814,83
815,117
816,310
817,128
818,231
819,124
820,127
821,159
822,139
823,126
824,60
825,227
826,182
827,173
828,96
829,248
830,88
831,228
832,127
833,69
834,201
835,144
836,274
837,78
838,125
839,300
840,90
841,98
842,82
843,319
844,133
845,100
846,65
847,91
848,127
849,91
850,147
851,156
852,217
853,124
854,102
855,105
856,116
857,94
858,151
859,150
860,90
861,195
862,190
863,138
864,83
865,216
866,158
867,93
868,91
869,144
870,176
871,100
872,97
873,349
874,192
875,125
876,155
877,87
878,124
879,130
880,94
881,110
882,70
883,228
884,100
885,139
886,169
887,93
888,156
889,139
890,303
891,110
892,91
893,151
894,73
895,197
896,111
897,95
898,290
899,225
900,123
901,88
902,107
903,121
904,102
905,102
906,158
907,109
908,121
909,114
910,79
911,187
912,291
913,96
914,131
915,57
916,79
917,92
918,190
919,107
920,94
921,110
922,109
923,59
924,55
925,269
926,145
927,119
928,161
929,131
930,185
931,71
932,176
933,157
934,109
935,83
936,86
937,142
938,80
939,112
940,83
941,182
942,128
943,129
944,245
945,113
946,98
947,67
948,69
949,157
950,257
951,146
952,118
953,133
954,125
955,135
956,84
957,89
958,72
959,148
960,126
961,101
962,101
963,88
964,103
965,132
966,116
967,121
968,90
969,106
970,91
971,204
972,94
