index,type,class_idx,feature_idx
6,weight,0,6
16,weight,0,16
33,weight,0,33
52,weight,0,52
87,weight,0,87
89,weight,0,89
136,weight,0,136
137,weight,0,137
179,weight,0,179
219,weight,0,219
235,weight,0,235
249,weight,0,249
320,weight,0,320
322,weight,0,322
324,weight,0,324
325,weight,0,325
327,weight,0,327
432,weight,0,432
435,weight,0,435
447,weight,0,447
449,weight,0,449
461,weight,0,461
479,weight,0,479
490,weight,0,490
499,weight,0,499
500,weight,0,500
524,weight,0,524
541,weight,0,541
547,weight,0,547
561,weight,0,561
595,weight,0,595
604,weight,0,604
711,weight,0,711
723,weight,0,723
757,weight,0,757
760,weight,0,760
762,weight,0,762
766,weight,0,766
815,weight,0,815
892,weight,0,892
921,weight,0,921
924,weight,0,924
942,weight,0,942
945,weight,0,945
958,weight,0,958
974,weight,0,974
998,weight,0,998
1012,weight,0,1012
1048,weight,0,1048
1113,weight,0,1113
1146,weight,0,1146
1175,weight,0,1175
1178,weight,0,1178
1215,weight,0,1215
1220,weight,0,1220
1261,weight,0,1261
1269,weight,0,1269
1344,weight,0,1344
1393,weight,0,1393
1414,weight,0,1414
1418,weight,0,1418
1441,weight,0,1441
1443,weight,0,1443
1451,weight,0,1451
1465,weight,0,1465
1493,weight,0,1493
1522,weight,0,1522
1533,weight,0,1533
1550,weight,0,1550
1566,weight,0,1566
1589,weight,0,1589
1590,weight,0,1590
1592,weight,0,1592
1600,weight,0,1600
1616,weight,0,1616
1621,weight,0,1621
1623,weight,0,1623
1640,weight,0,1640
1660,weight,0,1660
1667,weight,0,1667
1673,weight,0,1673
1680,weight,0,1680
1705,weight,0,1705
1732,weight,0,1732
1741,weight,0,1741
1783,weight,0,1783
1794,weight,0,1794
1806,weight,0,1806
1834,weight,0,1834
1836,weight,0,1836
1895,weight,0,1895
1909,weight,0,1909
1926,weight,0,1926
1951,weight,0,1951
1974,weight,0,1974
1975,weight,0,1975
1984,weight,0,1984
2012,weight,0,2012
2023,weight,0,2023
2028,weight,0,2028
2038,weight,0,2038
2055,weight,1,7
2100,weight,1,52
2215,weight,1,167
2359,weight,1,311
2399,weight,1,351
2426,weight,1,378
2521,weight,1,473
2671,weight,1,623
2803,weight,1,755
2882,weight,1,834
2918,weight,1,870
2940,weight,1,892
2972,weight,1,924
2979,weight,1,931
3001,weight,1,953
3026,weight,1,978
3047,weight,1,999
3174,weight,1,1126
3199,weight,1,1151
3242,weight,1,1194
3289,weight,1,1241
3352,weight,1,1304
3398,weight,1,1350
3505,weight,1,1457
3746,weight,1,1698
3747,weight,1,1699
3782,weight,1,1734
3808,weight,1,1760
3822,weight,1,1774
3871,weight,1,1823
3884,weight,1,1836
4066,weight,1,2018
4104,weight,2,8
4114,weight,2,18
4117,weight,2,21
4125,weight,2,29
4134,weight,2,38
4138,weight,2,42
4151,weight,2,55
4161,weight,2,65
4166,weight,2,70
4168,weight,2,72
4178,weight,2,82
4186,weight,2,90
4189,weight,2,93
4192,weight,2,96
4210,weight,2,114
4211,weight,2,115
4225,weight,2,129
4227,weight,2,131
4233,weight,2,137
4262,weight,2,166
4271,weight,2,175
4274,weight,2,178
4277,weight,2,181
4282,weight,2,186
4290,weight,2,194
4296,weight,2,200
4309,weight,2,213
4311,weight,2,215
4313,weight,2,217
4314,weight,2,218
4327,weight,2,231
4328,weight,2,232
4339,weight,2,243
4345,weight,2,249
4352,weight,2,256
4357,weight,2,261
4362,weight,2,266
4367,weight,2,271
4377,weight,2,281
4382,weight,2,286
4387,weight,2,291
4401,weight,2,305
4403,weight,2,307
4405,weight,2,309
4418,weight,2,322
4422,weight,2,326
4428,weight,2,332
4431,weight,2,335
4444,weight,2,348
4449,weight,2,353
4452,weight,2,356
4464,weight,2,368
4469,weight,2,373
4471,weight,2,375
4479,weight,2,383
4484,weight,2,388
4499,weight,2,403
4507,weight,2,411
4511,weight,2,415
4516,weight,2,420
4523,weight,2,427
4532,weight,2,436
4541,weight,2,445
4542,weight,2,446
4545,weight,2,449
4556,weight,2,460
4559,weight,2,463
4573,weight,2,477
4580,weight,2,484
4595,weight,2,499
4596,weight,2,500
4597,weight,2,501
4611,weight,2,515
4614,weight,2,518
4616,weight,2,520
4626,weight,2,530
4636,weight,2,540
4648,weight,2,552
4655,weight,2,559
4668,weight,2,572
4674,weight,2,578
4678,weight,2,582
4680,weight,2,584
4691,weight,2,595
4692,weight,2,596
4703,weight,2,607
4704,weight,2,608
4706,weight,2,610
4707,weight,2,611
4709,weight,2,613
4710,weight,2,614
4719,weight,2,623
4722,weight,2,626
4727,weight,2,631
4742,weight,2,646
4748,weight,2,652
4749,weight,2,653
4766,weight,2,670
4775,weight,2,679
4784,weight,2,688
4786,weight,2,690
4787,weight,2,691
4795,weight,2,699
4798,weight,2,702
4813,weight,2,717
4833,weight,2,737
4834,weight,2,738
4837,weight,2,741
4851,weight,2,755
4857,weight,2,761
4868,weight,2,772
4898,weight,2,802
4907,weight,2,811
4935,weight,2,839
4947,weight,2,851
4955,weight,2,859
4966,weight,2,870
4972,weight,2,876
4980,weight,2,884
4986,weight,2,890
4989,weight,2,893
4994,weight,2,898
4996,weight,2,900
5003,weight,2,907
5006,weight,2,910
5008,weight,2,912
5012,weight,2,916
5017,weight,2,921
5020,weight,2,924
5038,weight,2,942
5050,weight,2,954
5074,weight,2,978
5087,weight,2,991
5094,weight,2,998
5107,weight,2,1011
5120,weight,2,1024
5121,weight,2,1025
5133,weight,2,1037
5144,weight,2,1048
5146,weight,2,1050
5152,weight,2,1056
5156,weight,2,1060
5163,weight,2,1067
5169,weight,2,1073
5175,weight,2,1079
5184,weight,2,1088
5212,weight,2,1116
5222,weight,2,1126
5227,weight,2,1131
5237,weight,2,1141
5239,weight,2,1143
5240,weight,2,1144
5246,weight,2,1150
5247,weight,2,1151
5250,weight,2,1154
5281,weight,2,1185
5289,weight,2,1193
5293,weight,2,1197
5298,weight,2,1202
5308,weight,2,1212
5318,weight,2,1222
5319,weight,2,1223
5337,weight,2,1241
5339,weight,2,1243
5356,weight,2,1260
5359,weight,2,1263
5362,weight,2,1266
5382,weight,2,1286
5384,weight,2,1288
5403,weight,2,1307
5404,weight,2,1308
5424,weight,2,1328
