feature_idx,selection_count
0,23
1,48
2,53
3,64
4,61
5,29
6,42
7,111
8,256
9,42
10,75
11,60
12,51
13,162
14,22
15,177
16,34
17,37
18,86
19,36
20,25
21,93
22,58
23,44
24,94
25,78
26,142
27,93
28,40
29,75
30,67
31,132
32,45
33,86
34,9
35,45
36,40
37,55
38,0
39,247
40,82
41,56
42,22
43,82
44,131
45,119
46,18
47,13
48,10
49,80
50,48
51,35
52,31
53,176
54,170
55,112
56,109
57,36
58,80
59,36
60,91
61,83
62,37
63,97
64,70
65,12
66,46
67,64
68,66
69,47
70,36
71,88
72,114
73,122
74,39
75,122
76,43
77,66
78,124
79,23
80,92
81,84
82,116
83,72
84,55
85,23
86,26
87,50
88,61
89,111
90,65
91,89
92,38
93,119
94,76
95,38
96,65
97,166
98,48
99,88
100,53
101,117
102,13
103,9
104,123
105,114
106,37
107,73
108,54
109,98
110,78
111,85
112,24
113,27
114,20
115,57
116,90
117,167
118,77
119,46
120,169
121,184
122,66
123,132
124,62
125,71
126,3
127,154
128,70
129,85
130,47
131,46
132,151
133,50
134,76
135,90
136,174
137,61
138,42
139,17
140,113
141,182
142,23
143,38
144,63
145,71
146,38
147,26
148,106
149,38
150,17
151,46
152,120
153,113
154,101
155,78
156,95
157,146
158,9
159,144
160,113
161,35
162,137
163,70
164,18
165,48
166,48
167,52
168,36
169,10
170,210
171,10
172,38
173,50
174,32
175,43
176,33
177,57
178,157
179,103
180,16
181,50
182,99
183,18
184,81
185,31
186,105
187,255
188,75
189,46
190,44
191,95
192,78
193,53
194,126
195,90
196,26
197,12
198,29
199,17
200,81
201,16
202,119
203,74
204,43
205,22
206,30
207,70
208,71
209,16
210,66
211,41
212,15
213,69
214,46
215,64
216,44
217,3
218,99
219,65
220,0
221,31
222,44
223,74
224,28
225,211
226,75
227,8
228,32
229,21
230,27
231,125
232,63
233,23
234,164
235,154
236,8
237,32
238,43
239,5
240,4
241,36
242,149
243,148
244,60
245,31
246,36
247,212
248,34
249,64
250,18
251,97
252,154
253,31
254,37
255,82
256,253
257,116
258,27
259,125
260,24
261,68
262,54
263,102
264,35
265,92
266,78
267,14
268,68
269,75
270,41
271,59
272,118
273,51
274,71
275,106
276,67
277,44
278,175
279,20
280,38
281,144
282,152
283,95
284,61
285,22
286,66
287,79
288,89
289,69
290,13
291,113
292,33
293,81
294,181
295,184
296,109
297,61
298,28
299,64
300,42
301,45
302,68
303,30
304,63
305,119
306,41
307,110
308,49
309,56
310,59
